image,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Date,Quantity of Sales,Top 5 Category Sales Percentage,Device Model Wise Percentage,Data Usage Wise Percentage,Gender Wise Custom Distribution,Best Year Sales,Best Year (2008-2012),Top Selling Product by Category,Bottom Selling Product by Category
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,413,OnePlus 9,Android,257,5.1,1692,46,769,52,Female,3,335,6,0.02%,0.02%,0.12%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,425,OnePlus 9,Android,201,5,1482,59,709,24,Male,3,336,6,0.02%,0.02%,0.11%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,427,OnePlus 9,Android,98,2.4,747,36,403,44,Female,2,337,82,0.23%,0.23%,0.06%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,428,OnePlus 9,Android,105,3.8,967,28,489,51,Male,2,338,16,0.04%,0.04%,0.08%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,434,OnePlus 9,Android,46,2,309,15,116,42,Male,1,339,6,0.02%,0.02%,0.02%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,437,OnePlus 9,Android,221,4.4,1341,46,862,20,Male,3,340,97,0.27%,0.27%,0.13%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,439,OnePlus 9,Android,105,3,728,24,343,52,Female,2,341,33,0.09%,0.09%,0.05%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,447,OnePlus 9,Android,546,8.8,2852,81,1641,24,Male,5,342,33,0.09%,0.09%,0.25%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,452,OnePlus 9,Android,591,11.8,2953,92,1903,52,Male,5,343,41,0.11%,0.11%,0.29%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,458,OnePlus 9,Android,234,4.7,1707,55,871,46,Male,3,344,86,0.24%,0.24%,0.13%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,460,OnePlus 9,Android,174,2.4,639,37,545,50,Male,2,345,68,0.19%,0.19%,0.08%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3,346,54,0.15%,0.15%,0.11%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,479,OnePlus 9,Android,258,4.3,1759,59,718,41,Female,3,347,77,0.21%,0.21%,0.11%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,494,OnePlus 9,Android,329,6.8,1892,69,1383,23,Male,4,348,76,0.21%,0.21%,0.21%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,514,OnePlus 9,Android,110,3.4,975,31,507,57,Female,2,349,90,0.25%,0.25%,0.08%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,516,OnePlus 9,Android,126,2.2,1187,28,599,25,Male,2,350,15,0.04%,0.04%,0.09%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,519,OnePlus 9,Android,574,8.5,2780,87,1809,34,Female,5,351,99,0.27%,0.27%,0.28%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,520,OnePlus 9,Android,119,2.2,1123,22,371,51,Male,2,352,45,0.12%,0.12%,0.06%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,521,OnePlus 9,Android,350,6.5,2364,75,1485,20,Male,4,353,66,0.18%,0.18%,0.23%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,532,OnePlus 9,Android,339,7.9,1987,66,1191,47,Male,4,354,85,0.24%,0.24%,0.18%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,535,OnePlus 9,Android,389,6.1,2087,67,1383,30,Male,4,355,63,0.17%,0.17%,0.21%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,540,OnePlus 9,Android,592,9.4,2867,95,1701,27,Female,5,356,84,0.23%,0.23%,0.26%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,546,OnePlus 9,Android,50,2,362,17,182,34,Female,1,357,7,0.02%,0.02%,0.03%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,547,OnePlus 9,Android,236,4.6,1750,45,971,21,Female,3,358,99,0.27%,0.27%,0.15%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,560,OnePlus 9,Android,553,11.6,2914,81,1860,47,Male,5,359,53,0.15%,0.15%,0.29%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,568,OnePlus 9,Android,86,1.7,312,16,227,32,Male,1,360,37,0.10%,0.10%,0.03%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,571,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,4,361,32,0.09%,0.09%,0.22%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3,362,50,0.14%,0.14%,0.13%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,579,OnePlus 9,Android,257,6,1715,49,916,40,Female,3,363,17,0.05%,0.05%,0.14%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,585,OnePlus 9,Android,73,1.3,538,19,175,30,Female,1,364,84,0.23%,0.23%,0.03%,48.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,586,OnePlus 9,Android,149,3.1,1191,28,563,29,Male,2,365,65,0.18%,0.18%,0.09%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4,366,46,0.13%,0.13%,0.19%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,596,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,5,367,32,0.09%,0.09%,0.26%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,598,OnePlus 9,Android,140,2.5,825,31,347,59,Male,2,368,22,0.06%,0.06%,0.05%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,602,OnePlus 9,Android,83,1.2,545,15,284,44,Male,1,369,64,0.18%,0.18%,0.04%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,603,OnePlus 9,Android,122,3,922,32,373,43,Male,2,370,94,0.26%,0.26%,0.06%,52.00%,,2011,OnePlus 9,
https://www.google.com/imgres?q=oneplus%209%20hd%20image&imgurl=https%3A%2F%2Foasis.opstatics.com%2Fcontent%2Fdam%2Foasis%2Fpage%2F2021%2F9-series%2Fspec-image%2F9%2FArcticsky_9.png&imgrefurl=https%3A%2F%2Fwww.oneplus.in%2F9%2Fspecs&docid=BHNpUbVLYyO6SM&tbnid=DLAyy_1NgwJBNM&vet=12ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA..i&w=1040&h=1040&hcb=2&ved=2ahUKEwifiPPB75WJAxW0RWcHHbYTEHIQM3oECBoQAA,604,OnePlus 9,Android,138,2.1,660,22,424,41,Female,2,371,25,0.07%,0.07%,0.07%,48.00%,,2011,OnePlus 9,
